prof_ID,professor,school,department,state,average_rating,review_count
1052,R. Gholam Ghorashi,Stockton University,Economics department,NJ,3.125,20
1054,Rachel Edelson,Sacramento City College,English department,CA,4.7,20
1055,Rachel Hall,Saint Joseph\'s University,Mathematics department,PA,2.75,20
1057,Radha Narumanchi,Southern Connecticut State University,Accounting department,CT,1.225,20
1058,Radhika Parameswaran,Indiana University Bloomington,Journalism department,IN,3.375,20
1059,Raines Carter,Georgia State University Perimeter College - Decatur,Law department,GA,4.8,20
1060,Raisul Mahmood,St. John\'s University,Economics department,NY,3.4166666666666665,12
1061,Rajendra Raj,Rochester Institute of Technology,Computer Science department,NY,2.3823529411764706,17
1063,Ramin Zabih,Cornell University,Computer Science department,NY,3.5294117647058822,17
1064,Raminder Luther,Salem State University,Finance department,MA,3.55,20
1065,Ramona Girdauskas,Seneca College of Applied Arts and Technology-ALL,Accounting department,ON,4.125,20
1066,Randall Warwick,Coastline Community College - Garden Grove,Biology department,CA,4.45,20
1069,Ray Bowling,San Diego Miramar College,Criminal Justice department,CA,4.863636363636363,11
1072,Raymond Wolf,Pensacola State College,English department,FL,4.0,20
1073,Rebecca Comay,University of Toronto - St. George Campus,Philosophy department,ON,3.1666666666666665,18
1074,Rebecca Laidlaw,Cuesta College,Communication department,CA,3.725,20
1075,Reg Lilly,Skidmore College,Philosophy department,NY,2.9444444444444446,18
1076,Rex Abert,Tallahassee Community College,Mathematics department,FL,3.3,20
1077,Rhoda Jost,Florida State College at Jacksonville,Biology department,FL,2.4,20
1078,Rich Carter,Oregon State University,Chemistry department,OR,3.0526315789473686,19
1079,Richard Bodek,College of Charleston,History department,SC,4.25,20
1080,Richard Burns,Springfield Technical Community College,Mathematics department,MA,5.0,20
1081,Richard Curtis,John Jay College of Criminal Justice,Anthropology department,NY,4.975,20
1082,Richard Davis,Sam Houston State University,Communication department,TX,3.7222222222222223,9
1083,Richard Doctor,Muskegon Community College,English department,MI,4.2368421052631575,19
1084,Richard Fallon,Harvard Law School,Law department,MA,4.388888888888889,9
1085,Richard Fern,Eastern Kentucky University,Accounting department,KY,3.2083333333333335,12
1086,Richard Gendron,Assumption College,Social Science department,MA,4.638888888888889,18
1088,Richard O\'Brien,Bergen Community College,English department,NJ,4.625,20
1089,Richard Sambrook,Eastern Kentucky University,Geography department,KY,3.857142857142857,14
1090,Richard Shanks,School of the Art Institute of Chicago,Graphic Arts department,IL,3.2142857142857144,14
1093,Richard Travisano,University of Rhode Island,Sociology department,RI,3.125,20
1096,Richie Scherb,College of Staten Island (CUNY - Staten Island),Biology department,NY,2.525,20
1098,Rick Dukes,University of Colorado Colorado Springs,Sociology department,CO,4.3,10
1099,Rick Olguin,North Seattle College,Political Science department,WA,4.0,20
1101,Ricki Heller,Seneca College of Applied Arts and Technology-ALL,English department,ON,3.1666666666666665,15
1102,Rina Yarmish,Kingsborough Community College,Mathematics department,NY,3.725,20
1103,Rita Sowell,Volunteer State Community College,Mathematics department,TN,3.425,20
1104,Rob Wells,Pacific Lutheran University,Communication department,WA,4.894736842105263,19
1105,Robert Bender,University of Texas at Dallas,Business department,TX,4.85,20
1106,Robert Brannon,Brooklyn College,Psychology department,NY,4.05,20
1107,Robert Burton,California State University Chico,English department,CA,3.025,20
1108,Robert Christie,DeVry University,Humanities department,NJ,3.075,20
1109,Robert Coleman-Senghor,Sonoma State University,English department,CA,3.05,20
1112,Robert Ebert,Palomar College,Biology department,CA,4.125,16
1114,Robert Eierman,University of Wisconsin - Eau Claire,Chemistry department,WI,3.325,20
1115,Robert Gay,Connecticut College,Social Science department,CT,4.0,18
1116,Robert Karpinski,DePaul University,Theology department,IL,4.825,20
1117,Robert Panzarella,John Jay College of Criminal Justice,Criminal Justice department,NY,2.175,20
1118,Robert Rafalko,University of New Haven,Philosophy department,CT,3.772727272727273,11
1120,Robert Stecker,Central Michigan University,Philosophy department,MI,3.25,20
1121,Robert Vandergrift,Cypress College,Biology department,CA,3.05,20
1122,Robert Warden,Philadelphia University,Writing department,PA,3.375,8
1123,Robert Ware,University of Michigan - Flint,Business department,MI,1.4473684210526316,19
1126,Roberta Reynolds,College of San Mateo,English department,CA,3.075,20
1127,Roberto Calderon,University of North Texas,History department,TX,2.5625,16
1129,Roderick McGinn,Brandon University,Geography department,MB,2.84375,16
1130,Roger Colcord,Bowling Green State University,Communication department,OH,2.09375,16
1132,Roger Holguin,East Los Angeles College,Finance department,CA,3.78125,16
1134,Roger Strong,Lone Star College (all),Biology department,TX,3.475,20
1135,Rogers,Schoolcraft College - (ALL),Biology department,MI,2.85,20
1136,Ron Cameron,Wesleyan University,Theology department,CT,3.966666666666667,15
1138,Ron Wernli,San Antonio College,Biology department,TX,3.825,20
1139,Ronald Coleman,Volunteer State Community College,Health Science department,TN,4.2272727272727275,11
1140,Ronald Goldsmith,Florida State University,Business department,FL,3.361111111111111,18
1141,Ronald Martin,Santa Ana College,History department,CA,2.025,20
1143,Ronald Weber,University of Texas at El Paso,Humanities department,TX,2.7,20
1144,Rosanne Lorden,Eastern Kentucky University,Psychology department,KY,3.710526315789474,19
1145,Rose Vydelingum,DeVry University,Humanities department,NJ,3.0625,8
1146,Roseanne Mirabella,Seton Hall University,Political Science department,NJ,3.5,14
1147,Roy Nutter,West Virginia University,Electrical Engineering department,WV,3.210526315789474,19
1149,Rudi Hartmann,University of Colorado Denver,Geography department,CO,2.9615384615384617,13
1150,Rudy Pyle,Anderson University,Social Science department,IN,2.95,10
1151,Ruthie Dare-Halma,Truman State University,Computer Science department,MO,2.225,20
1152,Ryan G Vancleave,Clemson University,English department,SC,5.0,8
1153,Ryan Meany,University of Tampa,English department,FL,3.25,20
1154,Ryan Stark,Pennsylvania State University,English department,PA,4.675,20
1155,Ryan William,University of Oregon,Journalism department,OR,3.475,20
1156,S Fenton,Volunteer State Community College,Mathematics department,TN,3.6,20
1162,Sabrina Berent,University of Rhode Island,Languages department,RI,4.321428571428571,14
1167,Sam Marcosson,University of Louisville,Law department,KY,3.5,10
1169,Sandra Brown,Ocean County College,English department,NJ,4.1,20
1170,Sandra Clark,Anderson University,English department,IN,1.9736842105263157,19
1171,Sandra Hampel,University of Alabama,Mathematics department,AL,4.653846153846154,13
1173,Sarah Michaels,Clark University,Education department,MA,3.1875,16
1174,Sariwan Tjandra,Chaffey College (all campuses),Chemistry department,CA,4.75,20
1175,Satterwhite,Stephen F. Austin State University,History department,TX,4.45,20
1176,Savage-Dun,CUNY Queens College,Biology department,NY,2.7,20
1177,Scott Bergeson,Brigham Young University,Physics department,UT,4.45,20
1178,Scott Borders,Anderson University,Literature department,IN,4.75,18
1179,Scott Brown,Georgia State University Perimeter College - Decatur,Philosophy department,GA,3.3947368421052633,19
1180,Scott Churchill,University of Dallas,Psychology department,TX,4.115384615384615,13
1181,Scott Hancock,Gettysburg College,History department,PA,3.909090909090909,11
1182,Scott Labarge,Santa Clara University,Philosophy department,CA,4.55,20
1183,Scott Peters,University of Northern Iowa,Political Science department,IA,3.95,20
1184,Scott Rose,Napa Valley College,Biology department,CA,3.735294117647059,17
1185,Sebastian Bartos,Brooklyn College,History department,NY,4.225,20
1186,Seongeun Kim,Pennsylvania State University Brandywine,Social Science department,PA,4.722222222222222,9
1187,Seth Ovadia,Towson University,Sociology department,MD,4.075,20
1188,Shahinda Hafeez,University of Houston,Mathematics department,TX,3.25,20
1189,Shane Bell,Northern Alberta Institute of Technology,Computer Science department,AB,3.611111111111111,18
1190,Shannon Gadbois,Brandon University,Psychology department,MB,4.55,20
1191,Sharon Hardesty,Eastern Kentucky University,Social Science department,KY,4.6,20
1192,Sharon Teague,Rhode Island College,History department,RI,2.4444444444444446,18
1193,Shawn Winship,Florida State University,Business department,FL,4.4375,8
1194,Shel Schwartz,Orange County Community College (SUNY),Psychology department,NY,4.208333333333333,12
1196,Shelia Most,Eastern Michigan University,Literature department,MI,3.7,20
1197,Shelly Hancock,Bluegrass Community & Technical College,English department,KY,4.3,20
1198,Sheng Zhang,Wayne State University,Mathematics department,MI,2.975,20
1199,Sherry Rising,Macomb Community College (all campuses),Languages department,MI,4.875,12
1201,Sheryl Gifford,Florida Atlantic University,English department,FL,3.275,20
1204,Sidney E. Hardyway,Volunteer State Community College,Psychology department,TN,3.075,20
1205,Simon Koumjian,Philadelphia University,Architecture department,PA,2.75,8
1206,Skip Pomeroy,Nova Southeastern University,Chemistry department,FL,3.7916666666666665,12
1207,Skip Sedivec,Appalachian State University,Biology department,NC,2.8684210526315788,19
1210,Soong Sohng,Clarion University of Pennsylvania,Economics department,PA,2.3421052631578947,19
1213,Stafford Rorke,Oakland University,Health Science department,MI,4.421052631578948,19
1214,Stan Sulkes,University of Cincinnati Blue Ash College,English department,OH,4.1875,8
1216,Stephane McLachlan,University of Manitoba,Environment department,MB,4.25,8
1219,Stephen Hupp,Southern Illinois University - Edwardsville,Psychology department,IL,4.675,20
1220,Stephen Timmons,Columbus State Community College,History department,OH,3.125,20
1221,Steve Grout,Philadelphia University,History department,PA,4.525,20
1223,Steve Kemenyffy,Edinboro University,Fine Arts department,PA,3.5555555555555554,18
1225,Steve Wilson,Sonoma State University,Mathematics department,CA,3.3,20
1226,Steven Jones,Pasadena City College,Music department,CA,4.75,20
1229,Steven Schneider,University of Texas Rio Grande Valley (all campuses),English department,TX,3.8181818181818183,11
1230,Stoller,Longwood University,Theater department,VA,2.289473684210526,19
1231,Stuart Lynn,Assumption College,Economics department,MA,3.8125,8
1232,Stuart Vyse,Connecticut College,Psychology department,CT,4.425,20
1233,Sudeb Mitra,CUNY Queens College,Mathematics department,NY,2.675,20
1234,Sue Collins,New York University,Communication department,NY,3.5357142857142856,14
1235,Sue Davis,Denison University,Political Science department,OH,3.4615384615384617,13
1236,Sue Lape,Columbus State Community College,English department,OH,4.025,20
1238,Sue Sipple,University of Cincinnati Blue Ash College,English department,OH,4.875,20
1239,Summer Carnett,San Diego State University,Communication department,CA,4.676470588235294,17
1242,Susan Keehn,University of Texas at San Antonio,Education department,TX,4.454545454545454,11
1243,Susan Larkin,John Jay College of Criminal Justice,Physical Ed department,NY,3.8157894736842106,19
1244,Susan Lindahl,Central Michigan University,Music department,MI,4.6,20
1245,Susan Mulcahy,Volunteer State Community College,Fine Arts department,TN,3.4722222222222223,18
1246,Susan Murray,New York University,Communication department,NY,4.181818181818182,11
1247,Susan Nelson,Georgia State University Perimeter College - Decatur,Mathematics department,GA,3.55,20
1248,Susan Sailors,University of Alabama at Birmingham,English department,AL,4.785714285714286,14
1249,Susan Young,Langara College,Education department,BC,2.289473684210526,19
1250,Suzanne Bernhardt,Bryn Athyn College,English department,PA,2.75,14
1251,Suzanne Gessner,University of Victoria,Linguistics department,BC,4.55,10
1255,T Farris,Volunteer State Community College,Science department,TN,4.055555555555555,9
1256,T. Madison Peschock,Fairmont State University,Writing department,WV,3.9705882352941178,17
1257,T. Moore,Volunteer State Community College,Business department,TN,3.975,20
1258,Tangan Gao,California State University Long Beach,Mathematics department,CA,3.6,20
1259,Tanya Cassidy,University of Windsor,Sociology department,ON,4.2368421052631575,19
1260,Tanya Usyk,Cumberland County College,Mathematics department,NJ,2.892857142857143,14
1261,Ted Magder,New York University,Communication department,NY,3.775,20
1262,Ted Tarkow,University of Missouri - Columbia,Humanities department,MO,4.541666666666667,12
1263,Teddie Bonca,California State University Fullerton,English department,CA,4.264705882352941,17
1266,Terry Moran,New York University,Communication department,NY,2.45,20
1269,Theodore Evergates,McDaniel College,History department,MD,4.1,10
1271,Theodore Zeman,Saint Joseph\'s University,History department,PA,3.4,20
1272,Therese Lueck,University of Akron,Communication department,OH,2.5555555555555554,18
1273,Therese Saliba,Evergreen State College,Humanities department,WA,3.9642857142857144,14
1274,Thomas Boyle,Brooklyn College,English department,NY,3.09375,16
1275,Thomas Cooke,University of Connecticut,Geography department,CT,3.25,20
1276,Thomas Hirschl,Cornell University,International Studies department,NY,2.75,20
1277,Thomas Hu,City College of San Francisco,Mathematics department,CA,4.4,20
1278,Thomas Madden,Saint Louis University,History department,MO,3.875,20
1279,Thomas Monarque,Ramapo College of New Jersey,Criminal Justice department,NJ,4.85,10
1282,Thomas Schnarre,Parkland College,English department,IL,3.525,20
1283,Thomas Tiefenwerth,Panola College,Sociology department,TX,4.625,8
1284,Thompson- Brieg,University of New Hampshire (all campuses),Languages department,NH,2.8846153846153846,13
1285,Tim Dowd,Miami University,Psychology department,OH,4.7894736842105265,19
1286,Tim Gongaware,University of Wisconsin - La Crosse,Sociology department,WI,4.15,20
1287,Tim Grover,Castleton University,Science department,VT,3.6153846153846154,13
1288,Tim Hill,San Jose State University,Business department,CA,3.1,20
1289,Tim Inman,Saginaw Valley State University,English department,MI,3.923076923076923,13
1290,Tim Wandling,Sonoma State University,English department,CA,3.275,20
1291,Timothy Fox,Anderson University,Languages department,IN,4.269230769230769,13
1292,Timothy L Brown,Valencia College - East and West Campus,Mathematics department,FL,1.7777777777777777,18
1293,Timothy McCauley,York University (all campuses),Sociology department,ON,3.675,20
1294,Tina Keeble,Wilfrid Laurier University-Waterloo,Mathematics department,ON,3.0,9
1295,Tina Laplaca,Mercer County Community College,Graphic Arts department,NJ,4.9,20
1297,Todd Ballantyne,Harper College,Communication department,IL,4.675,20
1298,Todd Clear,John Jay College of Criminal Justice,Law department,NY,3.375,12
1300,Todd Feil,Denison University,Computer Science department,OH,3.9375,8
1301,Todd McDonald,Volunteer State Community College,Mathematics department,TN,4.95,20
1302,Todd McGowan,University of Vermont,English department,VT,4.526315789473684,19
1303,Tom Albright,University of Alabama,Accounting department,AL,3.4,10
1304,Tom Barker,Eastern Kentucky University,Criminal Justice department,KY,4.78125,16
1305,Tom Harris,University of Alabama,Communication department,AL,4.375,8
1306,Tom Johnson,San Francisco State University,Journalism department,CA,2.6666666666666665,18
1309,Tom Streeter,Illinois Wesleyan University,Music department,IL,3.875,8
1310,Tomoko Deguchi,Winthrop University,Music department,SC,3.3846153846153846,13
1311,Tony Caporale,Ohio University,Economics department,OH,2.725,20
1312,Tony Gremaud,Fanshawe College,Education department,ON,3.5555555555555554,9
1313,Tony Hage,Columbus State Community College,Chemistry department,OH,4.921052631578948,19
1315,Tracey Francese,William Paterson University,Women\'s Studies department,NJ,3.4411764705882355,17
1317,Traci Green,Miami Dade College (all),Mathematics department,FL,1.55,20
1318,Tracy Bryson,Purdue University - West Lafayette,English department,IN,2.5384615384615383,13
1319,Tracy Chapple,Southwestern Community College,Psychology department,NC,3.5,13
1320,Tracy Kahan,Santa Clara University,Psychology department,CA,3.7083333333333335,12
1321,Tracy Morkin McGill,Emory University,Chemistry department,GA,3.7,20
1322,Travis Langley,Henderson State University,Psychology department,AR,3.9444444444444446,18
1323,Trent Snider,King\'s College,Chemistry department,PA,4.55,20
1324,Tressa Crehan,University at Buffalo (SUNY Buffalo),Theater department,NY,4.375,8
1325,Trish Root,North Seattle College,Physical Ed department,WA,4.7105263157894735,19
1326,Tulasi Joshi,Fairmont State University,Geography department,WV,1.6388888888888888,18
1327,Tyler Spalding,University of Alabama,Engineering department,AL,4.65,10
1328,Tyra Seldon,Anderson University,English department,IN,2.1363636363636362,11
1329,Udeme Ndon,San Jose State University,Civil Engineering department,CA,3.1666666666666665,18
1330,V Hunter,Volunteer State Community College,Science department,TN,2.65625,16
1331,Val Wilson,Cambrian College,Nursing department,ON,2.0,8
1332,Valera,Longwood University,Languages department,VA,2.0,9
1333,Valerie Allen,John Jay College of Criminal Justice,English department,NY,4.066666666666666,15
1335,Valerie Rohy,University of Vermont,English department,VT,3.9411764705882355,17
1336,Valerie Simmons,Langara College,Education department,BC,4.388888888888889,9
1337,Vanessa Mitchell,Volunteer State Community College,Psychology department,TN,4.425,20
1339,Vicente Lombrana,New Mexico State University at Alamogordo,Biology department,NM,4.921052631578948,19
1340,Vickie Lair,Sinclair Community College,Mathematics department,OH,2.1,20
1341,Vickie Sanchez,Eastern Kentucky University,Health Science department,KY,4.1875,8
1342,Vida Praitis,Grinnell College,Biology department,IA,4.107142857142857,14
1345,Vincent Delcastillo,John Jay College of Criminal Justice,Law department,NY,4.15,20
1346,Vincent Ferraro,Mount Holyoke College,Political Science department,MA,4.725,20
1349,Vladimir Tulovsky,St. John\'s University - Staten Island,Mathematics department,NY,3.4444444444444446,18
1350,Vo Liem,University of Alabama,Mathematics department,AL,3.575,20
1352,Wallace Edgerton,Mt. San Jacinto College (all campuses),Political Science department,CA,3.95,20
1353,Walt Thielen,Paradise Valley Community College,Communication department,AZ,4.8,20
1355,Wayne Erickson,Georgia State University,English department,GA,4.125,20
1356,Wayne Grossman,Hofstra University,Management department,NY,3.425,20
1357,Wayne Hawthorn,University of Waterloo,Biology department,ON,4.535714285714286,14
1358,Weinberger,Brooklyn College,Psychology department,NY,4.111111111111111,18
1360,Wendy Ho,University of California Davis,Women\'s Studies department,CA,2.8,20
1361,Wendy Maleki,Chaffey College (all campuses),Nursing department,CA,3.0,11
1362,Wendy Untereiner,Brandon University,Science department,MB,3.7916666666666665,12
1363,Wendy Walters,Rhode Island School of Design,English department,RI,3.909090909090909,11
1364,Werner Kriegelstein,College of DuPage,Philosophy department,IL,3.925,20
1365,William Addeo,Anne Arundel Community College (all campuses),Mathematics department,MD,2.0833333333333335,12
1367,William Brooks,Florida Atlantic University,Biology department,FL,3.9,20
1368,William Farmen,Anderson University,Psychology department,IN,4.3,15
1370,William Gordon,University of Rhode Island,Geography department,RI,3.775,20
1371,William Hollinrake,Des Moines Area Community College,Computer Science department,IA,1.075,20
1372,William Irvine,York University (all campuses),History department,ON,4.0,20
1373,William Jenkins,York University (all campuses),Geography department,ON,3.975,20
1374,William Masten,Texas A&M University at Commerce,Psychology department,TX,3.15,20
1375,William Ryan,Slippery Rock University,Science department,PA,4.0625,8
1378,William Stoever,Western Washington University,Religion department,WA,3.5,20
1379,William Widen,University of Miami School of Law,Law department,FL,3.0,19
1380,Wilma Saffran,CUNY Queens College,Chemistry department,NY,4.2631578947368425,19
1385,Xinda Lian,Denison University,Languages department,OH,4.235294117647059,17
1386,Y. Peter Chung,University of California Riverside,Management department,CA,3.3,20
1387,Yasger,Santiago Canyon College,English department,CA,4.166666666666667,18
1388,Yasmin Villvendas,Pennsylvania State University,Languages department,PA,4.65,20
1389,Yen Lu Wong,San Jose State University,Art department,CA,2.3823529411764706,17
1390,Ying Wang,Mount Holyoke College,Languages department,MA,4.868421052631579,19
1391,Younghe Kim Park,California State University Long Beach,Mathematics department,CA,3.45,20
1393,Zeno Swijtink,Sonoma State University,Philosophy department,CA,1.175,20
1394,Zeynep Tenger,Berry College,English department,GA,3.5625,16
