prof_ID,professor,school,department,state,average_rating,review_count,att_rating,delta
700,Karthik Silaipillayarputhur,Tennessee Tech University,Engineering department,TN,4.725,20,4.586014073013077,-0.1389859269869227
701,Kate Greene,University of Southern Mississippi,Political Science department,MS,4.083333333333333,18,4.097066505786331,0.013733172452997877
702,Katherine Jones,Philadelphia University,Geography department,PA,3.4722222222222223,18,3.453043070174056,-0.019179152048166337
705,Kathleen McFadden,Northern Illinois University,Business department,IL,3.7,20,3.638166648218314,-0.06183335178168603
706,Kathleen Ochshorn,University of Tampa,English department,FL,3.947368421052632,19,3.970572372106519,0.023203951053887284
707,Kathleen Sinning,Western Michigan University,Accounting department,MI,4.775,20,4.68944521640678,-0.08555478359322066
708,Kathryn Denning,York University (all campuses),Anthropology department,ON,4.55,20,4.544632579058734,-0.005367420941265522
711,Kathy Haddad,Chaffey College (all campuses),Fine Arts department,CA,4.65,20,4.647117381199601,-0.0028826188003989728
712,Kathy Johnson,Volunteer State Community College,Mathematics department,TN,4.25,20,4.241056827143607,-0.008943172856392678
713,Kathy Moore,Santiago Canyon College,Mathematics department,CA,4.05,20,3.985665289979385,-0.06433471002061486
714,Kathy Stoessl,Langara College,Education department,BC,3.4,10,3.4605073125366395,0.060507312536639546
715,Kay Bishop,University at Buffalo (SUNY Buffalo),Library Science department,NY,1.9,10,1.9523975470715178,0.05239754707151789
718,Kayla Haynie,Harding University,English department,AR,4.725,20,4.700929537399693,-0.02407046260030654
719,Kazim Ruhi,University of Maryland,Business department,MD,3.583333333333333,18,3.7422763143457565,0.15894298101242343
722,Kelli Carmean,Eastern Kentucky University,Anthropology department,KY,3.975,20,4.0652717025265455,0.09027170252654537
723,Kelly Kadera,University of Iowa,Political Science department,IA,2.275,20,2.302491900789625,0.027491900789625046
726,Kelvin Jasek-Rysdahl,California State University Stanislaus,Economics department,CA,4.05,20,4.064589691275742,0.014589691275742389
728,Ken Milner,Salisbury University,Education department,MD,3.3,20,3.2015576121298124,-0.09844238787018744
729,Ken Moynihan,Assumption College,History department,MA,3.7083333333333335,12,3.6616353411066513,-0.04669799222668214
730,Ken Sumner,Montclair State University,Psychology department,NJ,2.05,20,2.1055884946458727,0.0555884946458729
731,Kenneth Hicks,Seneca College of Applied Arts and Technology-ALL,Business department,ON,1.875,20,1.9987502155261894,0.12375021552618937
732,Kenneth Loparo,Case Western Reserve University,Electrical Engineering department,OH,3.65,20,3.5752059853443563,-0.07479401465564361
733,Kenneth Riegle,University of California Irvine,Biology department,CA,3.1333333333333333,15,3.162404929623917,0.029071596290583646
735,Kenny Peters,Carlow University,Mathematics department,PA,3.236842105263158,19,3.189318084823423,-0.047524020439734915
736,Kent Yager,Gettysburg College,Languages department,PA,4.705882352941177,17,4.571962267101464,-0.13392008583971293
737,Kerry Marbury,Fairmont State University,Ethnic Studies department,WV,4.941176470588236,17,4.769454686754585,-0.1717217838336511
738,Kevin Hanson,University of Utah,Film department,UT,3.458333333333333,12,3.4773085778943558,0.01897524456102273
741,Kevin Rahimzadeh,Eastern Kentucky University,English department,KY,4.9,20,4.797923728667611,-0.10207627133238972
742,Kim Finn,DeVry University,Psychology department,NJ,4.575,20,4.564560753285582,-0.010439246714418537
743,Kim Fuji,Monterey Peninsula College,Physical Ed department,CA,4.5,20,4.384090333425509,-0.11590966657449098
744,Kim Specht,Denison University,Chemistry department,OH,2.590909090909091,11,3.183028888390203,0.5921197974811121
745,Kimiko Manes,Bucks County Community College,Languages department,PA,4.444444444444445,9,4.281546118991555,-0.16289832545288974
746,Klaas Kraay,Ryerson University,Philosophy department,ON,4.25,20,4.244460683158221,-0.005539316841779218
747,Klara Gubacs-Collins,Montclair State University,Physical Ed department,NJ,4.55,20,4.498474860106459,-0.05152513989354102
749,Kojo Dei,John Jay College of Criminal Justice,Anthropology department,NY,2.736842105263158,19,2.7570940934304216,0.02025198816726359
750,Konrad Sadkowski,University of Northern Iowa,Humanities department,IA,3.2,20,3.206608869338857,0.006608869338856849
751,Kristen Asplin,University of Pittsburgh at Greensburg,Psychology department,PA,4.375,20,4.339858439725612,-0.035141560274388084
752,Kristine Fitch,University of Iowa,Communication department,IA,2.9,20,2.940967449326343,0.040967449326343
753,Kurt Panter,Bowling Green State University,Science department,OH,2.892857142857143,14,3.2929404297460216,0.40008328688887884
754,L Assante,Volunteer State Community College,Communication department,TN,4.105263157894737,19,4.148292872577268,0.043029714682530695
755,L Schibig,Volunteer State Community College,Science department,TN,2.625,20,2.6975352232241234,0.07253522322412342
756,L Stephens,Volunteer State Community College,Business department,TN,2.333333333333333,15,2.334316457800265,0.0009831244669320505
757,Lana Carnes,Eastern Kentucky University,Business department,KY,3.236842105263158,19,3.2595842108522146,0.02274210558905665
760,Larry Goff,El Centro College,Psychology department,TX,3.1538461538461537,13,3.1477257720717997,-0.006120381774354033
761,Larry Hardy,Georgia State University Perimeter College - Decatur,Mathematics department,GA,2.45,20,2.5166328479365836,0.06663284793658342
762,Lashun Griffin,Lone Star College (all),English department,TX,2.95,20,2.9763133362906817,0.026313336290681555
763,Laura Colbert,Harper College,Theater department,IL,3.388888888888889,18,3.4035014790974634,0.014612590208574527
765,Laura Newhart,Eastern Kentucky University,Philosophy department,KY,3.25,20,3.2928214068449266,0.042821406844926635
766,Laura Orella,De Anza College,English department,CA,1.975,20,1.9952990792858465,0.0202990792858464
767,Laura Prividera,East Carolina University,Communication department,NC,4.2631578947368425,19,4.265567641564506,0.0024097468276638168
769,Lauren Baumbach,Philadelphia University,Architecture department,PA,3.5,12,3.7320169199201416,0.23201691992014162
771,Lauren Kingsley,University of Michigan,English department,MI,3.7222222222222223,9,3.7329039851392785,0.010681762917056137
772,Lauren Perdue,Central Connecticut State University,Psychology department,CT,2.25,20,2.5151811727875915,0.26518117278759146
774,Laurie Iten,Purdue University - West Lafayette,Biology department,IN,2.175,20,2.2264277838171163,0.051427783817116435
775,Laurie Ross,Mt. San Jacinto College (all campuses),English department,CA,4.0,17,3.9840336173961313,-0.015966382603868734
776,Lawrence Kahn,Cornell University,Economics department,NY,2.6,10,2.86772518957831,0.26772518957830993
777,Lawrence Orihuela,Florida International University,Education department,FL,4.75,20,4.736525229253169,-0.013474770746831233
778,Leah Hutchison,University of Alabama at Birmingham,English department,AL,4.375,20,4.386392612329775,0.011392612329775176
780,Lee Grenci,Pennsylvania State University,Earth Science department,PA,3.4411764705882355,17,3.4779807937356,0.03680432314736448
782,Leon Stokesbury,Georgia State University,English department,GA,2.8125,16,2.7675461758221895,-0.044953824177810464
783,Leonard Salvo,Ashland University,Music department,OH,5.0,15,4.111185017043532,-0.8888149829564682
784,Les Boggess,Fairmont State University,Criminal Justice department,WV,4.638888888888889,18,4.461457852621285,-0.17743103626760437
785,Leslie Abramson,University of Louisville,Law department,KY,4.55,10,4.411668173313201,-0.138331826686799
786,Leslie Chadrakantha,John Jay College of Criminal Justice,Mathematics department,NY,3.125,20,3.239984122636676,0.11498412263667612
787,Leslie Looney,University Of Illinois at Urbana-Champaign,Astronomy department,IL,4.675,20,4.683029747295189,0.008029747295188905
790,Ligon,University of Alabama,Finance department,AL,3.611111111111111,9,3.488372298098257,-0.12273881301285394
791,Lilli Downes,Harford Community College,Sociology department,MD,4.166666666666667,18,4.097978082069942,-0.06868858459672467
793,Linda Burns,Carlow University,Women\'s Studies department,PA,2.75,8,2.772714542481337,0.022714542481336863
795,Linda Lubrano,American University,International Studies department,DC,2.4,15,2.512040847629827,0.11204084762982713
797,Linda Shelton,Utah Valley University,English department,UT,4.475,20,4.443466056115203,-0.03153394388479658
798,Linda Toth,California University of Pennsylvania,Psychology department,PA,4.15,20,4.112403625454407,-0.03759637454559339
800,Lisa Keys,Southern Illinois University - Edwardsville,History department,IL,3.8125,16,3.7595026609313735,-0.05299733906862647
801,Lisa Mach,Alvin Community College,English department,TX,4.7727272727272725,11,4.533615517316221,-0.23911175541105134
803,Lisa Robson,Brandon University,English department,MB,3.175,20,3.2777201395773927,0.1027201395773929
806,Liz Dameron,Tallahassee Community College,Mathematics department,FL,4.675,20,4.664393490007519,-0.01060650999248125
808,Lorelle Semley,Wesleyan University,History department,CT,2.6666666666666665,9,2.668199562721475,0.0015328960548086634
810,Lourdes Espana,Miami Dade College (all),Mathematics department,FL,4.375,20,4.360605231733728,-0.014394768266272173
812,Louvincy Brown,Georgia State University Perimeter College - Decatur,Communication department,GA,3.9166666666666665,18,3.923735299008458,0.00706863234179167
815,Luoheng Han,University of Alabama,Geography department,AL,1.9615384615384612,13,2.182738852429544,0.22120039089108268
816,Lynn Curtright,Tallahassee Community College,History department,FL,3.1,20,3.228851643837011,0.12885164383701087
817,Lynn Loutzenhiser,University of Regina,Psychology department,SK,3.1923076923076925,13,3.2163921016975126,0.02408440938982004
818,Lynn Mattie,El Centro College,Culinary Arts department,TX,3.75,12,3.836915436806672,0.08691543680667202
819,Lynn Zeigler,Georgia State University Perimeter College - Decatur,Science department,GA,4.5,20,4.476696210590146,-0.023303789409854225
820,Lynne Schubert,DeVry University,Communication department,NJ,1.3421052631578947,19,1.5073706197853487,0.165265356627454
824,Malcolm Potter,Pasadena City College,Sociology department,CA,4.7,20,4.695904086142822,-0.004095913857177891
825,Manuel Daniels,Tallahassee Community College,Biology department,FL,3.45,20,3.4844789030843635,0.0344789030843633
828,Marc Stern,Bentley University,History department,MA,2.8,20,2.850659704584524,0.05065970458452407
831,Margaret Sweet,Lansing Community College,Psychology department,MI,2.8421052631578947,19,2.8573940834802505,0.01528882032235579
836,Marguerite Jackson-Jones,Southwest Tennessee Community College (all campuses),Writing department,TN,3.6,20,3.639123856407516,0.03912385640751603
837,Maria Beth Grabe,Indiana University Bloomington,Journalism department,IN,3.236842105263158,19,3.229693276823086,-0.00714882844007203
838,Maria Fitzpatrick,Chaffey College (all campuses),Psychology department,CA,3.5,20,3.5058530506127994,0.005853050612799393
839,Maria Fressola,Bergen Community College,Nursing department,NJ,3.325,20,3.3498244906731225,0.024824490673122313
840,Marilyn Knight,University of South Carolina Upstate,Fine Arts department,SC,4.35,20,4.479645002710956,0.12964500271095591
841,Marilyn Rose,Brock University,English department,ON,3.8333333333333335,15,4.013825618302737,0.18049228496940328
843,Marjory Saunders,Massachusetts Bay Community College,English department,MA,4.65625,16,4.572898543622058,-0.08335145637794206
844,Mark Bryan,Denison University,Theater department,OH,4.75,10,4.6227518968136385,-0.12724810318636148
846,Mark Damen,Utah State University,History department,UT,4.725,20,4.72054260744561,-0.004457392554389372
848,Mark Liff,Philadelphia University,Physics department,PA,3.0,19,3.0083371944533046,0.008337194453304608
849,Mark McKibben,Goucher College,Mathematics department,MD,4.428571428571429,14,4.3856908231558105,-0.042880605415618334
850,Mark Perlman,Sonoma State University,Fine Arts department,CA,3.607142857142857,14,3.6180577658097066,0.01091490866684941
851,Mark Sirkin,Wright State University,Political Science department,OH,2.425,20,2.5596939801568945,0.1346939801568947
852,Mark Unno,University of Oregon,Theology department,OR,4.325,20,4.315760338293782,-0.009239661706217817
853,Mark Wessel,Glendale Community College,Fine Arts department,CA,4.571428571428571,14,4.6024373881417535,0.03100881671318234
854,Markus Schneider,University of Florida,Computer Science department,FL,3.111111111111111,18,3.1187993439791657,0.007688232868054534
855,Marlene Tromp,Denison University,Women\'s Studies department,OH,4.333333333333333,15,4.429651886610577,0.0963185532772437
856,Marlos Scrimger,University of Michigan - Flint,Geography department,MI,4.125,20,4.123327061591682,-0.0016729384083182808
857,Martha Browne,Pasadena City College,Mathematics department,CA,2.275,20,2.490243433151648,0.21524343315164796
858,Martha Malaty,Orange Coast College,Computer Science department,CA,1.925,20,1.9476163352289517,0.02261633522895168
859,Martha McCluskey,University at Buffalo (SUNY Buffalo),Law department,NY,1.6071428571428572,14,1.9552299420646198,0.34808708492176255
860,Martha Zlokovich,Southeast Missouri State University,Psychology department,MO,2.888888888888889,18,2.8955295458660077,0.006640656977118908
861,Martin Bakker,University of Alabama,Chemistry department,AL,2.65,20,2.653360989592496,0.0033609895924961997
862,Martin Frey,University of Tulsa,Law department,OK,2.875,12,3.1076686421006006,0.23266864210060056
863,Martin Halpern,Henderson State University,History department,AR,2.25,12,2.611851210077995,0.36185121007799514
866,Mary Ann Nichols,Pasadena City College,English department,CA,3.175,20,3.1880612886595054,0.013061288659505621
867,Mary Brown,Columbus State Community College,Biology department,OH,3.975,20,3.9988574523215057,0.0238574523215056
868,Mary Curtner Smith,University of Alabama,Humanities department,AL,3.0,20,3.010272009657456,0.010272009657455783
869,Mary Donaghy,Arkansas State University,Sociology department,AR,3.95,20,3.856609683689139,-0.09339031631086137
870,Mary Galvin,Butte College,History department,CA,1.85,10,2.296310422797574,0.4463104227975738
872,Mary McHugh,Merrimack College,Political Science department,MA,4.666666666666667,15,4.4761295167717305,-0.19053714989493642
874,Mary Moss,Maryville College,English department,TN,3.7777777777777777,9,4.195366807561461,0.4175890297836835
875,Mary Phillips,Tulsa Community College,Biology department,OK,4.75,20,4.721109097062336,-0.02889090293766383
876,Mary Richardson,San Diego State University,Languages department,CA,4.0625,16,4.1628805027246,0.10038050272460008
877,Mary Shea,Napa Valley College,Languages department,CA,3.025,20,3.076048762378819,0.051048762378818946
878,Mary Talbert,Tulsa Community College,Mathematics department,OK,4.944444444444445,9,4.943709815625551,-0.0007346288188934125
879,Mary Winn,La Salle University,Psychology department,PA,2.95,20,2.988060232042494,0.03806023204249387
880,Maryam Vulis,Queensborough Community College,Mathematics department,NY,2.6785714285714284,14,2.7047434793254332,0.02617205075400486
881,Maryann Sydlik,Kalamazoo Valley Community College,Biology department,MI,4.125,8,4.1258966247146525,0.0008966247146524609
884,Mathew Horn,Utah Valley University,Chemistry department,UT,2.25,20,2.2620973719701594,0.012097371970159365
887,Matthew Erdelyi,Brooklyn College,Psychology department,NY,1.625,20,1.7709018062737854,0.14590180627378535
888,Matthew Johnson,Baruch College,Statistics department,NY,4.416666666666667,12,4.407490494464752,-0.009176172201915023
889,Matthew Neal,Denison University,Mathematics department,OH,3.9,20,3.83206413606458,-0.06793586393541995
890,Matthew Reimer,St. Cloud State University,Health Science department,MN,4.131578947368421,19,4.272313940253154,0.1407349928847328
891,Matthew Unger,Tallahassee Community College,Theology department,FL,4.775,20,4.7772240254601215,0.0022240254601211262
893,Max Smith,Normandale Community College,English department,MN,1.95,20,1.955840996173005,0.005840996173005042
895,McVey,Volunteer State Community College,Mathematics department,TN,3.4473684210526314,19,3.378775295461855,-0.06859312559077635
896,Meghan Murphy-Lee,University of Arizona,Humanities department,AZ,4.052631578947368,19,4.065503470589705,0.012871891642336486
897,Mei-ling Wang,University of the Sciences in Philadelphia,Communication department,PA,4.458333333333333,12,4.226336644453451,-0.23199668887988167
899,Melanie Grosser,University of Cincinnati Blue Ash College,Psychology department,OH,4.833333333333333,15,4.8232756277711895,-0.010057705562143582
901,Melissa Knous,Angelina College,English department,TX,4.833333333333333,9,4.843464177841195,0.010130844507862058
902,Melissa Lenczewski,Northern Illinois University,Geology department,IL,3.375,20,3.3772221950793977,0.002222195079397693
905,Michael Arminio,Miami Dade College (all),Science department,FL,4.0,20,4.053052124851073,0.05305212485107269
906,Michael Ballard,Eastern Kentucky University,Health Science department,KY,3.583333333333333,12,3.569529731542019,-0.013803601791313902
907,Michael Besney,Northern Alberta Institute of Technology,Computer Science department,AB,4.5,20,4.450891286274146,-0.0491087137258539
908,Michael Blitz,John Jay College of Criminal Justice,English department,NY,4.325,20,4.339980721448203,0.01498072144820295
909,Michael Chaney,Savannah College of Art and Design,Film department,GA,4.3,15,4.115423270178086,-0.18457672982191387
910,Michael Critelli,El Camino College,Philosophy department,CA,4.55,20,4.458500155929397,-0.09149984407060252
912,Michael Devine,Acadia University,Theater department,NS,4.222222222222222,9,4.201667349988942,-0.020554872233280008
914,Michael Kumpf,Valparaiso University,Classics department,IN,3.875,16,3.8801157322539606,0.005115732253960559
915,Michael Kwag,Boston University,Accounting department,MA,3.175,20,3.223278908014362,0.04827890801436219
916,Michael MacKinnon,Mount Saint Vincent University,Political Science department,NS,4.3,10,4.253353023793973,-0.04664697620602709
918,Michael McGee,Radford University,Psychology department,VA,3.9,20,3.8781130674870097,-0.02188693251299023
919,Michael Milburn,University of Massachusetts - Boston,Psychology department,MA,3.4,20,3.369500262900727,-0.030499737099273005
921,Michael Pratt,Queen\'s University at Kingston,Law department,ON,4.076923076923077,13,4.241041600930215,0.16411852400713833
922,Michael Rooney,Pasadena City College,Philosophy department,CA,3.9,20,3.9714452591315004,0.07144525913150046
923,Michael Scanlin,Elizabethtown College,Science department,PA,4.361111111111111,18,4.276283695392474,-0.08482741571863706
924,Michael Scarlatos,Pace University (all),Economics department,NY,1.15,20,1.547983985905531,0.3979839859055312
925,Michael Suetta,Philadelphia University,Ethnic Studies department,PA,4.789473684210527,19,4.670280931180713,-0.11919275302981447
926,Michele Serra,Palomar College,Speech department,CA,4.764705882352941,17,4.757963375560458,-0.00674250679248356
927,Michelle Burnham,Santa Clara University,English department,CA,3.46875,16,3.3984838443326355,-0.0702661556673645
929,Michelle Townsel,Miami Dade College (all),Mathematics department,FL,4.555555555555555,18,4.5225273518843085,-0.033028203671246814
930,Middleton,Brock University,Science department,ON,3.7,10,3.672409964834114,-0.027590035165886206
931,Mike Dinneen,Tulsa Community College,Political Science department,OK,4.875,20,4.879655250095021,0.004655250095020769
933,Mike Splane,San Jose State University,Business department,CA,4.975,20,4.952974752888904,-0.022025247111095325
934,Milagros Ranoa,Brandon University,Social Science department,MB,4.125,12,4.263219682222852,0.13821968222285186
935,Mima Petrovic,Ryerson University,History department,ON,3.8157894736842106,19,3.946393833283796,0.13060435959958516
936,Mimi Fagan,Rock Valley College,Education department,IL,4.375,8,4.284121814998823,-0.09087818500117706
937,Minnhoi Wroble- Biglan,Pennsylvania State University - Beaver,Psychology department,PA,3.25,10,3.263250782800848,0.013250782800847904
938,Mitchell Snay,Denison University,History department,OH,4.666666666666667,15,4.608898153462648,-0.0577685132040191
939,Moataz Emam,Mount Holyoke College,Physics department,MA,3.1,15,3.1014260035798555,0.0014260035798554505
940,Monica Reimer,University of Victoria,Chemistry department,BC,1.2,20,1.5448084656892112,0.3448084656892112
941,Monica Rodriguez,University at Albany (SUNY Albany),Psychology department,NY,3.2,20,3.2574795419659743,0.05747954196597416
942,Morna Livingston,Philadelphia University,Architecture department,PA,2.075,20,2.110706698111484,0.03570669811148397
944,Mortez Aabdollah,New Jersey City University,Computer Science department,NJ,3.575,20,3.690484662932844,0.11548466293284365
945,Muhammad Sharif,University of Alabama,Engineering department,AL,2.5,20,2.56765802518744,0.06765802518743991
947,Mulloy Robertson,Volunteer State Community College,Mathematics department,TN,1.875,20,1.8436548938900852,-0.03134510610991481
948,Murphy,Long Beach City College,Biology department,CA,2.6875,8,2.7153638413659342,0.027863841365934228
949,Murray Teitell,DeVry University,Computer Science department,CA,3.9375,8,4.233406376309537,0.29590637630953687
950,Mustafa Karakul,York University (all campuses),Management department,ON,4.2,20,4.211375576011383,0.011375576011382726
954,Nancy Carnal,San Francisco State University,Biology department,CA,4.153846153846154,13,4.220989764000757,0.06714361015460302
955,Nancy Edwards,University of Delaware,Education department,DE,3.5,14,3.606156492235892,0.10615649223589196
956,Nancy Eng,St. John\'s University,Communication department,NY,2.794117647058824,17,2.7344249258043583,-0.059692721254465564
957,Nancy Estrada,University of Pittsburgh at Greensburg,Humanities department,PA,4.75,12,4.720244682380032,-0.029755317619968302
958,Nancy Jones,La Salle University,Chemistry department,PA,4.527777777777778,18,4.528808108171081,0.001030330393303025
960,Ned Barden,Massachusetts College of Pharmacy & Health Science,Biology department,MA,4.8,20,4.73362285327561,-0.0663771467243901
961,Neil Heywood,University of Wisconsin - Stevens Point,Geography department,WI,3.7,20,3.7035896575188483,0.0035896575188480995
963,Nicolas Robidoux,Laurentian University of Sudbury,Mathematics department,ON,3.107142857142857,14,3.2064155762610085,0.09927271911815128
965,Nina-Nash Robertson,Central Michigan University,Music department,MI,4.15,20,4.227031364046734,0.07703136404673394
966,Nirmal Gupta,Ryerson University,Marketing department,ON,4.3,20,4.263314502118542,-0.03668549788145814
967,Nora Jean Paradis,Northern Alberta Institute of Technology,Computer Science department,AB,2.5,11,2.805335965269295,0.3053359652692951
968,Norbert Bartel,York University (all campuses),Physics department,ON,4.15,20,4.336966269528059,0.1869662695280585
969,Norm Johnson,Ithaca College,Theater department,NY,3.769230769230769,13,3.7575963664744045,-0.011634402756364626
970,Norma Chase,Massachusetts College of Pharmacy & Health Science,Physics department,MA,2.7222222222222223,18,2.7328883856279993,0.010666163405776974
971,Norma Manatu,John Jay College of Criminal Justice,Communication department,NY,4.2105263157894735,19,4.254207730797389,0.04368141500791545
973,Norman Kinney,Southeast Missouri State University,Psychology department,MO,3.2,20,3.192668584756917,-0.007331415243083228
975,Nukte Edguer,Brandon University,Psychology department,MB,2.0789473684210527,19,2.099732001864172,0.020784633443119205
976,Nyenty Arrey,Capital University,Chemistry department,OH,2.675,20,2.8548697969848247,0.17986979698482486
977,Odette Bruneau,Luther College,Education department,IA,4.642857142857143,14,4.549631698756029,-0.09322544410111444
980,Owen Mertens,Missouri State University,Mathematics department,MO,4.25,20,4.228186321948117,-0.021813678051882945
983,P Lawson,Volunteer State Community College,Psychology department,TN,2.8,20,2.9059816814790116,0.10598168147901177
984,P Nicoletto,Lamar University,Biology department,TX,4.65,20,4.611822055585242,-0.03817794441475808
985,Pam Hood,San Francisco State University,Philosophy department,CA,3.75,20,3.7431892926433363,-0.00681070735666367
987,Pamela Cumpton,Illinois Institute of Art - Schaumburg,English department,IL,4.769230769230769,13,4.668309867414876,-0.10092090181589342
988,Pamela Jackson,Radford University,Psychology department,VA,2.6052631578947367,19,2.8591105075012115,0.2538473496064748
989,Panos Alexakos,Santa Fe College,Philosophy department,FL,4.05,20,4.063754678056847,0.013754678056847602
991,Parris Powers,Volunteer State Community College,Chemistry department,TN,4.3,20,4.2949783242571336,-0.005021675742866272
992,Pat Cyrgalis,Lakeland Community College,Nursing department,OH,1.0416666666666667,12,1.5658581209731368,0.5241914543064701
993,Pat Ledbetter,North Central Texas College,History department,TX,3.525,20,3.5103363271187256,-0.014663672881274348
994,Pat Sawyer,Middlesex Community College,Psychology department,CT,4.868421052631579,19,4.853533187497151,-0.014887865134427969
995,Pat Zrolka,Georgia State University Perimeter College - Decatur,Mathematics department,GA,4.75,20,4.74738118442035,-0.0026188155796500467
997,Patricia Cassin,Nassau Community College,Biology department,NY,2.7916666666666665,12,2.788535154630851,-0.003131512035815298
998,Patricia Mancini,Bridgewater State University,Biology department,MA,3.9166666666666665,18,3.941620336690445,0.024953670023778685
999,Patricia Renick,Wright State University,Education department,OH,3.033333333333333,15,3.055070113299344,0.021736779966010644
1000,Patricia Yancey,Southeast Missouri State University,Education department,MO,4.5,20,4.40912483265976,-0.09087516734023993
1001,Patrick Baude,Indiana University Bloomington,Law department,IN,3.3,10,3.6211708525049326,0.3211708525049328
1003,Patrick Martin Petkovich,Queen\'s University at Kingston,Biochemistry department,ON,4.2105263157894735,19,4.156644522564558,-0.0538817932249156
1004,Patrick McMullen,Wake Forest University,Business department,NC,3.3181818181818183,11,3.4964446939819127,0.17826287580009437
1005,Paul Bender,Ohio Northern University,English department,OH,3.2,15,3.4634673684027795,0.2634673684027793
1006,Paul Bush,Franklin Pierce University,Journalism department,NH,3.638888888888889,18,3.729132091871711,0.09024320298282218
1007,Paul Clark,Albright College,Literature department,PA,4.25,12,4.4471538982717,0.19715389827169982
1010,Paul Grobstein,Bryn Mawr College,Biology department,PA,3.8181818181818175,11,4.004531331048207,0.18634951286638923
1011,Paul Haynie,Harding University,History department,AR,4.2,20,4.271565823695648,0.07156582369564823
1012,Paul Kjellberg,Whittier College,Philosophy department,CA,4.230769230769231,13,4.142951575545303,-0.08781765522392782
1013,Paul Nacozy,Austin Community College,Computer Science department,TX,1.425,20,1.656716510608898,0.23171651060889786
1014,Paul Pecorino,University of Alabama,Economics department,AL,2.525,20,2.537105514274799,0.012105514274799223
1016,Paul Sparks,Evergreen State College,Fine Arts department,WA,3.2916666666666665,12,3.5254741970217522,0.23380753035508572
1017,Paul Stevens,York University (all campuses),History department,ON,3.7142857142857135,14,3.641351069842858,-0.07293464444285558
1018,Paul Velleman,Cornell University,Social Science department,NY,3.35,20,3.465671751242842,0.11567175124284201
1019,Paul Weiss,Kettering University,Mathematics department,MI,3.0,19,3.020847817811728,0.020847817811727953
1020,Paula Moore,Eastern Kentucky University,Sociology department,KY,1.8571428571428568,14,1.977348839094102,0.12020598195124532
1021,Paulette Swartzfager,Loyola University New Orleans,English department,LA,4.7,20,4.63952229301041,-0.060477706989590096
1022,Paulette Tandy,University of Nevada Las Vegas,Accounting department,NV,3.575,20,3.57881874206156,0.0038187420615596324
1023,Paulo Horta,Simon Fraser University,Humanities department,BC,3.1578947368421053,19,3.175822798358727,0.01792806151662152
1024,Peggy Maher,Maryville College,Languages department,TN,2.555555555555556,9,2.56997692159728,0.01442136604172406
1025,Penny Foster,Anne Arundel Community College (all campuses),Computer Science department,MD,3.026315789473684,19,3.0343890652312906,0.008073275757606524
1026,Peter B. Harris,Colby College,English department,ME,4.21875,16,4.174191952871915,-0.044558047128084866
1027,Peter Bloom,Smith College,Music department,MA,3.7083333333333335,12,3.7210168654027935,0.012683532069460046
1028,Peter Conti,College of Staten Island (CUNY - Staten Island),English department,NY,3.75,20,3.745101079833726,-0.004898920166274134
1029,Peter Foreman,Illinois State University,Management department,IL,3.2222222222222223,18,3.245219340628876,0.022997118406653527
1030,Peter Geib,Minnesota State University Moorhead,Business department,MN,4.433333333333334,15,4.354326513742358,-0.07900681959097522
1031,Peter Jurs,Pennsylvania State University,Chemistry department,PA,3.3,20,3.2252078845964336,-0.07479211540356623
1032,Peter Kuhlman,Denison University,Chemistry department,OH,4.882352941176471,17,4.876815568870862,-0.005537372305608912
1033,Peter Pezzolo,Kean University (all campuses),Philosophy department,NJ,3.625,20,3.8935972783957857,0.26859727839578573
1034,Phil Matheson,Utah Valley University,Physics department,UT,3.4,20,3.4162292218573227,0.016229221857322784
1035,Phil White,Rochester Institute of Technology,Computer Science department,NY,3.775,20,3.9172567304198744,0.14225673041987452
1036,Philip Burge,Towson University,Psychology department,MD,3.675,20,3.6599422767672807,-0.015057723232719145
1037,Philip Harsha,Missouri State University,Accounting department,MO,2.4375,8,2.2882909563145,-0.14920904368550003
1038,Philip Rothschild,Missouri State University,Business department,MO,2.425,20,2.466924542035209,0.04192454203520901
1039,Philippe Bossaers,Parkland College,Mathematics department,IL,4.0,19,4.039510307667007,0.03951030766700736
1040,Phillip Anz-Meador,Embry-Riddle Aeronautical University Worldwide,Physics department,AZ,3.647058823529412,17,3.7422177604548525,0.09515893692544042
1041,Phyllis Goodman,College of DuPage,Business department,IL,2.7333333333333334,15,3.0223710273997852,0.28903769406645186
1042,Phyllis Hirsch,East Los Angeles College,Science department,CA,1.975,20,1.9980180938565373,0.023018093856537192
1044,Preston Allen,Miami Dade College (all),English department,FL,4.4,20,4.419709685056695,0.01970968505669468
1045,Priscilla Underwood,Quinsigamond Community College,English department,MA,2.5588235294117645,17,2.6676783352325484,0.10885480582078388
1046,Qiang Cui,University of Wisconsin - Madison,Chemistry department,WI,2.2,20,2.3129330665452015,0.1129330665452013
1048,R Hackney,Volunteer State Community College,Biology department,TN,3.657894736842105,19,3.669324653607844,0.011429916765739012
1051,R. Donahoe,University of Alabama,Geology department,AL,2.805555555555556,18,2.835724710706859,0.03016915515130325
1052,R. Gholam Ghorashi,Stockton University,Economics department,NJ,3.125,20,3.1236170022354215,-0.0013829977645785085
1054,Rachel Edelson,Sacramento City College,English department,CA,4.7,20,4.700826787228214,0.0008267872282141653
