review_id,prof_ID,rating,misc_d,arousal,style,hook_score,review
12787,139,1.5,0.77,0.0007506679552705799,0.03333333333333333,0.045552022700830586,he is weird and very animated... he doesn't say much and sticks to his own opinion no one else's matters. the teaching assistants were more educational.
9535,1213,2.5,0.68,0.00099638222331459,0.04000000000000001,0.04541810293114924,"i guess you either like him, or you don't. he is a bit full of himself, and he is hard to please. he is really serious. all i have to say is have fun with the practical exam."
19519,495,2.0,0.68,0.0006322141623486899,0.04000000000000001,0.045213898471355166,"i have 2 classes with him and in both of my classes we have tagged him as bipolar. one minute he wants to help, the next it's a different story. the test are absolutely ridiculous. they are always a 100 questions and hardly anyone passes. good luck"
16507,428,5.0,0.68,0.0005721856364513072,0.04000000000000001,0.04518023793377096,"mrs bruce was a good teacher ever, she is easy. even though i was a esl student in learning suport but it did not bother her, she always worked with me."
5322,430,5.0,0.7,0.036805919194694364,0.020000000000000004,0.044982309673984935,"great professor. loved her so much i am taking her again for lit 204. easy grader, wonderful personality. highly recommended."
20000,316,5.0,0.76,0.02751686441690241,0.020000000000000004,0.04473347672465826,"extremely easy lab teacher, quizzes are a little difficult though. hes always there to help you and he is also very entertaining and loves his profession, which is hard to find, so the labs aren't bad, i would take him again."
10337,875,5.0,0.6,0.03335708999799066,0.03125,0.044550349581374805,"theres not really much to say about her besides she is an amazing teacher. she loves what she does and when she starts to get in to it you can see her eyes light up. she is incredibly sweet, and will help you if you fall behind. tests and quizzes are open book, and the semester project is big! but worth it in the end."
18411,908,5.0,0.79,0.0007359450906317999,0.03125,0.04440221655613007,has a good rep and they're right. he is amazing. told us first day that he won't bore us but we're not allowed to bore him! better do your work tho. great professor
275,324,5.0,0.65,0.00335309799518058,0.04000000000000001,0.04368092041016165,"not an easy a, must do everything to a t to do well. she plays favorites and i was definitely not one. my advice would be to get on her good side and you should do well."
11736,1027,3.5,0.65,0.0028247379229563,0.04000000000000001,0.04340403502955984,"while much more cantankerous and demanding than most professors, professor bloom retains an incredible degree of integrity. it took me a good seventy percent of the semester to warm up to him, but venerable and somewhat scary character that he is, i hold him in the highest esteem."
1523,320,5.0,0.6,0.01318087864661556,0.04000000000000001,0.04330655894199797,"don't trust the last few entries. hamlet's class changed my life, and changed the way i read everything. those who react badly to him must just be superficial or lazy."
6798,347,4.0,0.65,0.00203803539962211,0.04000000000000001,0.042991766126126624,"he is very passionate about his subject area and loves for students to be enthusiastic. he wants everyone contributing in class discussions. he definitely has favorites, and even though i was one of them, it made me very uncomfortable. you won't do as well if you have a different opinion than he does, which is not fair. he really cares about the cl"
9705,693,1.0,0.6,0.01231583706883425,0.04000000000000001,0.042904523947055094,"this women is a total nut. she is nasty, unclear, and arrogant. she doesnt treat you like an equal, and leaves unprofessional comments in her emails. she is late with grading, and refuses to answer questions without getting mad or making you look stupid. i wouldnt reccomend this professor at all. im an a student, and i think this lady is an airhead"
19975,730,1.0,0.65,0.00036300864467088,0.04000000000000001,0.042113973792935286,"the worst experience i have ever encountered with a professor. he never answered my emails, or questions. he waited until the last possible minute to upload or grade anything, meanwhile his folders were stocked with files that dated back to 2012. most unorganized class ever, and so unhelpful."
11558,1178,5.0,0.6,0.05036895632920191,0.020000000000000004,0.04199969554525732,i adore this man. so awesome. such a great professor.
6319,581,4.0,0.73,0.00048386367048675006,0.03333333333333333,0.04188260993715091,sometimes moves around the place. but is very very smart.... ummm.. shes a sassy prof
5414,851,1.0,0.73,0.0004620412371195,0.03333333333333333,0.04186899901762412,"he doesnt teach the material and actually fell asleep during a student's presentation. just like in grade school, he does not allow you to get up to go to the bathroom during class and wont let you tape record him.... it wont take you long to figure out"
11924,803,1.0,0.7,0.00436928007937125,0.03333333333333333,0.04160305596258928,"she's horrible, annoying to listen to, and picks favorites, it's very hard to get a good mark in her tests, even if u have asked her for help and she does, you'll still do bad... not recommended"
18647,362,5.0,0.64,0.0009704846946074699,0.04000000000000001,0.04145688816363904,he opened my mind and then stretched it. now i am a different person. professor amdur is a wonderful teacher and mentor.
16446,877,5.0,0.67,0.07547843308501768,0.0,0.0413937792984256,"awesome teacher. very enthusiastic, very brilliant. she loves her job, and always has everything planned out so well."
6340,1147,2.5,0.64,0.00065019037118175,0.04000000000000001,0.04129289747004506,"doctor nutter was my advisor on my senior project. he was not very helpful and not very clear. he is a fairly nice person, though."
18199,357,4.5,0.64,0.0006188053910869799,0.04000000000000001,0.041276828360236544,ichy was a great professor i still remember day one of coma123. a solid educator and a good guy. heh. housekeeping. that word just popped back into my head. maybe we can raise dollars 20 million and send him up to the space station so he can see that the earth is round.
6711,755,5.0,0.75,0.00061839719005296,0.03125,0.04099660155955665,"doctor schbig was awesome in the fact that he was incredibly easy. made an a no problem. he will put you to sleep while talking, and has a dry, old since of humor, but its funny. not a bad teacher for biology. would recommend because he's incredibly easy!"
19343,281,5.0,0.65,0.037619456337324476,0.020000000000000004,0.04067622411283049,you either loved him or hated him for the most part. i loved him as a prof
16413,310,1.0,0.74,0.00098805226093845,0.03125,0.04041472083284992,it is a huge discredit to ccsu and to doctor craine that this woman is allowed to continue teaching. she is horrid both as a teacher and as a person. what goes around comes around and this woman is surrounded by bad karma!
4723,818,5.0,0.62,0.0025753891618545896,0.04000000000000001,0.04031235439652203,i wish she was still at el centro. i miss her and they need her here. she is the best baking pastry instructor they had here.
6502,918,5.0,0.74,0.00055158022076385,0.03125,0.040136874922843103,"great guy! very disorganized at times, but his humor tries to make up for it. gives great study reviews for exams. highly recommended."
18463,786,1.5,1.0,0.0,0.020000000000000004,0.04000000000000001,i dont know why the comments on him got reset.. he is terrible period avopiod him at all costs..
18527,1081,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"hes really funny and cool, i would love to take him again"
7898,925,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,this guy was so cool it makes me wanna be an asian
7808,202,1.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"i once even saw his assistant teaching assistant fall asleep and then wake up at the end drooling, he puts everyone asleep"
18491,360,2.0,1.0,0.0,0.020000000000000004,0.04000000000000001,it is not for your own good. i was not happy with her.
18856,737,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,hade a fun day with kerry at my house and hope to hang out with him again
11270,22,2.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"this person is masterful at implying content to what he says and does. i prefer substance. seems to have a predilection towards the avant garde, and is dismissive of many types of work he feels has been sufficiently represented historically, although his personal work looks like lo grade 1950's ab ex. go figure."
8119,396,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,i think he knows too much. you have to work hard for him.
5426,59,1.5,1.0,0.0,0.020000000000000004,0.04000000000000001,she was just really boring and did not keep my attention at all.
17766,1214,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i love stan so much you have no idea. he's the best, especially compared to a witch like professor cruise. never take her. never."
11895,542,2.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i would tell you to avoid her at all costs, but if your major is art thats impossible. just keep your contact down because she is a person who will treat you bad and then make you start to believe you can't do something."
17564,1001,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,most brilliant mind i have ever met. went from meeting you at 0 or any other place and took you to 100
11899,542,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,thinks she is the queen and we should all bow to her. i think she needs to retire or get a personality
11015,967,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,i just dont like her. she acts like she is friendly but she is actually not. she choose people to be nice to.
13708,566,2.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"professor shaw was average in most areas. however, she wouldn't respond to my e mails, and she doesn't seem particularly enthused about helping a brotha out. it is unlikely that she will make much of an impression on you, either positive or negative."
9768,274,4.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"he is a generally a nice guy, and i think he really does have intentions of truly helping you."
14382,153,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,i love doctor roter. he's funny and expects the very best from everyone and is a very active believe in us living up to our full potential.
374,924,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"this guy sucks. trust me, dont waste your time. if you have any shred of individuality, he will put you down and glorify his stupidity. complete waste of time. he should have been fired a long, long, long time ago. happy new year."
19565,529,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,mr muckell rocks at being a yank and at all other faacets of life. anyone who can raise 17 children at once is ok in my book
19567,529,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,muckell is the absolute best. nyack should be lucky to have him. he is honestly the only reason i ever even stayed at nyack. the school has so many problems and is so messed up it needs more people like muckell.
19624,251,3.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"if she likes you, it is a good thing, if she doesnt you are in for it.. i have learned alot from her but she is very intimidating"
14742,574,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,doctor giger is awesome he totally loves god and his conducting and teaching show that. i love this man heh.
16851,1191,1.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"i didn't think she was a good professor at all. she didn't help you out what so ever.. and she says ummm wayyy too much, which makes you not be able to stand her for too long. dont take her."
2209,859,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,horrible. i wonder if she even went to law school
11938,406,4.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"frank is a good man, i highly recommend him to you."
12206,1089,4.0,1.0,0.0,0.020000000000000004,0.04000000000000001,was a very nice and intelligent guy. i would definitely take him again.
8621,1250,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"it's either her way or the highway. if it's her way you're fine and can be in her club. if you have a different oppinion, you'd better invest in body armor because you will be attacked. but in her defense, i don't think she's aware that she does it. doesn't change the fact that she does."
16799,445,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i would not recommend her. she rambles incoherently, is unprofessional, disorganized, and condescending on top of all that. she is not motivating or inspiring.. she is depressing. definitely not worth the time or money."
8871,611,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,i worked hard but learned a lot.. hes a very nice man.
12240,207,4.5,1.0,0.0,0.020000000000000004,0.04000000000000001,i also had him for perspective. he's awesome and will help you if you go to him
16454,969,4.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i love norm. he makes you find the magic for yourself, which can be frusrating, but in the end, it makes you so much more fulfilled."
16315,653,4.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"honestly, i just go to class to look at him."
8757,619,4.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i once saw him swallow door handle. he has the strength of nine men, and can rend armies asunder with the boom of his voice. he also knows a thing or two about charlemagne."
15401,142,4.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"nice person, but very odd. knows what he is talkin ' about but he is probably the only one. i am not too sure if doctor lakey's thoughts generalize to others ' thoughts."
4200,1284,2.5,1.0,0.0,0.020000000000000004,0.04000000000000001,i wouldn't recommend thompson. she moves extremely fast and is hard to follow along with. even after having 3 years of high school spanish. she randomly calls on people and often makes you look dumb if you don't know the answer. she's comes off as being a cold person for the most part.
16456,969,3.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"norm is a great guy, but he plays favorites. also, i don't seem to agree with his opinions on good theater."
14626,1167,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,if he dislikes you you're screwed. he never responded to my emails.
10198,700,3.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"easy, that is all i have to say. he is a really nice guy"
3946,364,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"yeah this expletive deleted is evil. she tried to get a friend of mine thrown out of school because of a mis cited quote. if i were any of you underclassmen contemplating taking her, steer faaaaaaaaaaaaaarrrrrrrrrrr away."
19765,240,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i don't recommend her to anyone. she isn't helpful at all when you have questions. plus, she is very hard to understand."
19497,672,2.0,1.0,0.0,0.020000000000000004,0.04000000000000001,she screamed at the top of her lungs at my class on a regular basis. it doesn't matter if you have a great speech unless you do absolutely everything her way and she has her obvious favorites.
19504,672,3.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"she was nice, but way to bouncy for me. everything had to be done her way exactly. she should realize there are different styles."
19350,1093,3.0,1.0,0.0,0.020000000000000004,0.04000000000000001,been out of college for 35 years and still think about him. unique and true. changed my way of thinking about life. sometimes a loaf of bread is just a loaf of bread.
19268,1130,2.0,1.0,0.0,0.020000000000000004,0.04000000000000001,seriously save yourself an awful semester and avoid him at all cost. also the book is pointless and i'm so sick of hearing him repeat himself 4928097 times. im trying to save you don't take this.
7289,897,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i think with wang the engine is running, but nobody is behind the wheel.."
19659,1332,2.0,1.0,0.0,0.020000000000000004,0.04000000000000001,i swear this man doesnt know any english. he also doesnt answer questions you ask. he also doesnt get back to emails you send him. he is really nice but very confusing. good luck if you try taking it with him.
5731,87,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"still the best. take him if you must take accounting, i urge you."
5627,1259,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"she is very nice with everybody. i like her, she is understendable."
10784,1038,4.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"these comments are clearly from people who don't want to put in the work. if you really want to major in em and it's the right place for you, you will enjoy doctor r and his courses. loves what he does and definitely gives a lot of work but it all has a purpose and i'm better for it all."
11030,1189,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,seems totally disorganized. not helpful in any way. doesn't really know what he's talking about. i was totally dissatisfied. do not reccommend.
19149,420,1.5,1.0,0.0,0.020000000000000004,0.04000000000000001,he was really bland and drawn out. i wouldn't suggest taking him unless you have to
19938,261,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,funny man. tought me a lot. good guy. easy to talk to and work with.
7656,731,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"nobody can't understand and has interests what he saying. in class, always he talks all and leave. i don't know why he is doing this job in seneca."
19707,487,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"you get yelled at if you don't follow his order. he's suppose to help you, not make you feel little. it's self defense not a military class. all i can say is don't take it with him."
12867,1101,2.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"she has an obsession with being awkward, but i guess she is ok."
12937,1012,2.5,1.0,0.0,0.020000000000000004,0.04000000000000001,"paul rocks. i cannot believe that none of the other raters have commented on the hotness factor. if you're reading translations from the ancient chinese, it makes a big difference. also very nice elucidation of the implicit tension between confucianist ritualism and hegelian dialectics. thank you paul."
12905,1389,1.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"if she likes you, you've got it made. if not, you're in for it. don't get too close or she'll make you do something for her. i've never known someone to delegate all of their resposibilities as much as her. she doesn't do anything. learn how to say"
15073,965,3.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"personally, i think she puts to much time into other choirs and not concert choir. choir was horrible because of this, and not to mention we sang all the same songs the whole year."
13252,910,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,love this man. he's a lunatic and its awesome. i stop by and sit in his class just for fun. you the man critelli.
14491,1004,5.0,1.0,0.0,0.020000000000000004,0.04000000000000001,"i just wish we would stop talking about rennie stennet. otherwise, he's ok and he smells good too."
6791,347,5.0,0.62,0.019311772910797532,0.03125,0.039939565733362124,the class isn't the most interesting but d is great! he's really funny and nice and loves what he's doing. expect a lot of reading. participation in class and attendance is key. he just wants you to have an opinion and think talk about what we're discussing.
10001,537,1.5,0.67,0.00999154085279466,0.03125,0.03975571193540076,"will not provide any assistance when needed. she comes across as very arrogant and can frankly, quite rude. she does not understand that this class is an online environment and dealing with numbers online can be tricky. the fact that all of her ratings are negative speak volumes. please be mindful of this when taking ber 540!"
2047,304,2.5,0.87,0.00898652970145248,0.020000000000000004,0.039751685998813166,"she's picky about students. apparently, she preferes girls than boys. i can not believe she inveited her favorite students to her home for dinner while she gives others sh t."
8384,1014,1.0,0.73,0.0003367270587278637,0.03125,0.039192037887328446,worst teacher at ua! we pay too much for him to be a professor here.
9796,1282,1.0,0.61,0.00185636161252662,0.04000000000000001,0.038998435927063174,"there are only 5 actual assignments and then participation points, so if you don't do well on a few things you are really screwed. i never knew what he really wanted from me because his feedback is awful when you submit your rough drafts. he's slow to respond to emails and when he does he doesn't answer half your questions anyways."
18238,287,4.5,0.72,0.023481576485601147,0.020000000000000004,0.03878345077636123,"loved him. he rocks, so nice. he's kind of awkward but the best type of awkward. saw him downtown oly so that's cool. he is opinionated but doesn't force his ideas on you. i liked him."
11840,772,2.0,0.61,0.00124152597732693,0.04000000000000001,0.03870551271800937,"if you have a choice, do not take her. people say she is honest but it's more like disrespectful. its her opinion or nothing. her tests aren't easy and i end up teaching myself because she talks in class instead of teaching. she does have makeups if you miss the test though. attendance is not mandatory. i never look forward to this class. emoji"
2584,460,1.5,0.72,0.00079062440026182,0.03125,0.03866679045989789,will never take another class from her. thinks the whole world ishes and evrone should kiss up to her. she needs to get with it!
18405,908,2.0,0.71,0.00146346012566274,0.03125,0.0382665643470894,"get ready to read alot! we basically read articles that were pointless throughout the semester and got quizzed on them. blitz is also a confusing guy, he may seem like an intelligent guy, but he often goes too far with the point he's making and totally loses you. avoid if possible."
14111,181,5.0,0.62,0.07821917562042408,0.0,0.03818570109350378,great teacher. very supportive and helpful. it's very clear how much she loves and respects children.
12168,302,4.5,0.71,0.0010181481457340999,0.03125,0.03800015350094394,"she exudes grace, even in the midst of difficulty. she will stretch and challenge us, but the outcome will be worth it. hse is a class act, who knows her stuff!"
18007,228,5.0,0.7,0.00237416214074352,0.03125,0.037994332752635265,"claude is very thoughtful and intellectual with her teachings. you can and will learn so much from her. you can count on her if you have any problems of any sort, she will be there for you with a genuine heart. thank you for teaching us!"
4747,1272,4.0,0.71,0.02342911687282254,0.020000000000000004,0.03794688995130044,"she may be a little unclear but if you as for help, she will help you. she does lecture a lot and can get a little redundant but i like her. just work hard and she will notice."
10928,774,3.0,0.6,0.0007911512892696301,0.04000000000000001,0.03754833401571182,"upon meeting doctor iten she can seem rather intimidating but you need to go introduce yourself. i struggled at the beginning but then realized that if i just start preparing at least a week in advance, it is so possible to do well. doctor iten and the lab manual both put on a scary front but she makes a way bigger deal of it than it really is."
2696,426,5.0,0.79,0.01322397993881655,0.020000000000000004,0.037372141427400994,"she's a good teacher. i know most of the stuff we are doing already, but she keeps it interesting."
4512,1205,1.0,0.67,0.00086398587480033,0.03333333333333333,0.0370350683357657,the proverbial one trick pony. typical never built a thing professor. ask to see his work. its laughable...
13701,566,2.0,0.68,0.00240254763566325,0.03125,0.03639360806119891,she is very unorganized! she also tends to make inappropriate comments about the art discussed. she does assign weekly readings and papers.
18375,382,3.5,0.69,0.00054752617864872,0.03125,0.03613613389629256,take her if you want an easy a and have to take a language course. however if you are interested in learning french truley still take her because you want an easy a anyway you can get it right? but seriously if you want to learn french in her class you must really practice and persue it on your own because she is just a little too light for a true
236,52,5.0,0.83,0.0074486412954498,0.020000000000000004,0.03587904868025562,she is the best. not so easy not so hard. give a lot of respect. she is veryyyyyyy kind. i loved her. take her. you will learn a lot
13890,1368,2.0,0.68,0.0008902711841381099,0.03125,0.03554561058710985,"he is crazy, he knows so much but he s difficult to understand because he is always everywhere! so so smart though"
16304,331,3.0,0.61,0.034339355319604435,0.020000000000000004,0.035417144473315065,"i dont understand how someone so arrogant can teach in a university and be an example. when he screams at you, you can see how he thiks he is cool just because of that. really childish person, get away from him.."
14293,1175,4.5,0.65,0.0005106191810065585,0.03333333333333333,0.035204038566779554,"go ahead and take this guy... all you do is take notes, so you better be there. he talks fast but the tests are pretty easy"
16790,595,4.0,0.91,0.00025788522696087,0.020000000000000004,0.034947253144569326,"good teacher. might not be around very long though, i hear she's going to be murdered by the ghost of president nixon."
14074,1249,1.0,0.9,0.0006858991469755197,0.020000000000000004,0.034738229688212996,hard marker. you can write a whole page but she will only mark some. biased. favours many. once tried to talk to her and she stood there looking back and forth around the room while i was talking to her and frankly didn't give a cow. lectures are all over the place. can't sleep because she will catch you and make you watch.
13104,283,4.0,0.67,0.0007443946778511,0.03125,0.03468440464587684,buddy likes his flow charts. how's those working for you at the lc there dave?
8527,421,1.0,0.66,0.0012110691375047998,0.03125,0.03416101738325139,worst professor ever. class was a lab it had little to do with actual physics. if you followed his instructions perfectly he would still tell you it is wrong and walk away without explaining a bit. don't take him if you can help it!
2398,831,1.0,0.66,0.00084001214158098,0.03125,0.033962061618428595,she was a terrible teacher! she had a very biased outlook on psychology and all she taught was attachment theory. she doesn't teach about the proven methods of mental disorder reasons and treatments. do not take her unless you want to learn incorrect information and want to be bored out of your mind.
3317,328,3.5,0.64,0.00340838286598248,0.03125,0.03374509202738303,"he is a good professor who tries to ensure he is making each point with clear. he is hard to approach however, as he always seems busy. make sure you have questions prepared prior to speaking to him, or he'll treat you like your stupid!"
243,52,1.5,0.62,0.0066211068241107,0.03125,0.03374412864239447,she is old and talks very monotone. not easy on the eyes at all. no peronality and she sucks. she tells u at the start that u are not going to pass. good luck!
18751,905,2.0,0.86,0.00225958321212366,0.020000000000000004,0.033703335713958525,"watched him kick a mentally handicapped man out of his class before he turned to the man's mom and said don't try to back me in a corner. he's a disgusting man and the people who think he's funny don't know when they're being insulted. he loves to fail students, makes him feel powerful. he'll withdraw you for challenging him, plan to hate science."
11717,332,1.0,0.61,0.008082330673329448,0.03125,0.03362720314123256,online her directions are clear as mud. she counts off for seemingly random things with no explanation or prior warning. does not respond to questions and is very rude if she responds to anything. this course was insanely writing intensive 2 essays a week and the tests were over unimportant details or not in the book at all. avoid at all costs!
11049,351,4.5,0.62,0.0016496573446030199,0.03333333333333333,0.03335124293767334,"like the previous person said, u never know what mood dwayne maybe in... but he was still a very well knowledgable professor"
5775,244,1.0,0.65,0.00093412775482788,0.03125,0.03324244871986488,"if you want to learn how to do accounting, don't take her! if you ask her a question, she will answer with another question and you end up more confused than what you wereorginally."
8912,1305,4.0,0.62,0.00140338958174619,0.03333333333333333,0.03323101785083464,you read you're ok. he doesnt lecture to much... but it's still fun.
10776,1038,5.0,0.64,0.0022604235079458,0.03125,0.033157336836068245,"doctor r is a gem in the em program. he is a tough grader and is picky about what he wants, but he makes you work for your degree. honestly he is not exactly an expert in the field of sport and music management but he will try his best to help you out and find people that can answer your questions. he really cares about his students. get to know him!"
13061,1057,1.0,0.65,0.00053317986942426,0.03125,0.03303233328214053,"very hard to understand. you teach yourself basically. the first day of class he picks on students. he rambles for 2 hours about nothing. however, if you survive the semster, he becomes bearable and if you ask for an extention he might allow it. other wise, try to avoid!"
14812,939,4.5,0.62,0.00078027004398735,0.03333333333333333,0.032926818065735296,"super friendly man, very approachable and excellent with explaining things on the lower level... and not too shabby to look at either.. hehe"
755,1025,1.0,0.87,0.0005409585587599439,0.020000000000000004,0.032898257225821376,"one of the worst professors i've ever had. she tells you to follow the directions carefully but the directions could not be more unclear. she initially introduced herself as the head of the computer and technology department at aacc, but there is absolutely no way that's true. if it is, shame on you aacc. she doesn't know anything about computers"
4917,1132,5.0,0.64,0.00056506095288381,0.03125,0.03228931120787651,very helpful teacher! learn alot in class. give great tips in everything you want to know from starting your own business to stocks. enjoyable class.
15361,1198,2.5,0.64,0.0005046454354258199,0.03125,0.03225837846293802,"he seems to know his stuff. however, he wastes way too much time trying to prove everything! this caused our section to fall behind. to catch up to the others for the final, he had to cover the last chapter with very little depth. he's a very easy grader, and overall, the class is extremely easy. homework is optional."
16311,331,4.5,0.61,0.0003512917208236783,0.03333333333333333,0.031929046254325154,don't use white out or pencil... if you follow that policy and the dress code than you'll be fine
1774,553,1.0,0.79,0.00523289191083216,0.020000000000000004,0.031761060251510945,i can not believe this man is still teaching. he is a joke. don't ever ask him a question because he'll barely give you an answer and then make you feel like a complete idiot. they need to get him out of there.
17325,1120,4.0,0.63,0.00083784475595592,0.03125,0.03167189911678134,the class is very boring at times when there is no class discussion taking place. he will go out of his way to help you out when you need it and it helps that he even has a sense of humor!
8423,343,2.5,0.6,0.00129456985082952,0.03333333333333333,0.03158552846639112,don't do it. just don't... so much reading. she goes off topic. not clear about anything. doesn't remember due dates. the midterm and final are essay exams. she's late to office hours. the subject is interesting but her class is no bueno
17568,1001,5.0,0.63,0.00065147791334514,0.03125,0.031578706936645995,"if you don't think that baude is the smartest person you've ever met. you've either met socrates or you can't recognize genius when you see it. in the words of terry bethel, baude knows everything!"
7536,869,5.0,0.6,0.00090074747590017,0.03333333333333333,0.0314024963664553,"if everyone approached life as she does we would have a better world, and minority group should be a mandatory class for every major, maybe then we would learn tolerance for others and thier cultures and not be so closed minded, we are in college where we should all have open minds to new things, how else can you grow as a person..."
10240,741,5.0,0.61,0.0029386540823409598,0.03125,0.031176625837140644,"he's a silver fox with a side of awesome sauce! he has a gazillion lines of shakespeare memorized so every class starts with a performance, sometimes with props and costumes. really cool and really fun. and you'll learn tons. just don't let him catch you staring at his eyes or his hair or his everything. you'll blush and it will be awkward."
8113,396,3.0,0.67,0.016758964690114474,0.020000000000000004,0.031127673979974225,dude is huge and i mean huge and is a rude guy but he knows alot about politics
5504,65,5.0,0.84,0.00031529978456094,0.020000000000000004,0.031037649371834685,"i had doctor a for collegiate chorale a non audition choir and he was so kind and encouraging to us, and helped us feel great, and as a result, sing well too"
10244,741,4.5,0.8,0.043355093813718396,0.0,0.031022379820273584,he is a great professor. he loves to sit down and meet with you one on one and is willing to help at any time.
15194,534,5.0,0.84,0.00016114699242149506,0.020000000000000004,0.030918971342955293,"great professor and hilarious. i'd recommend taking him in the fall though. taking him in the summer, four days a week is tougher to manage."
16156,765,3.0,0.76,0.006296314652454449,0.020000000000000004,0.030673745468318372,newhart is crazy. the only woman i know that can say um and ya know forty seven time straight. class is boring but a breeze
13450,658,1.0,0.79,0.0034939293750761995,0.020000000000000004,0.030540017520435,"he is pretty much one of the most useless professors at montclair. i don't really have anything to say about him other than the fact that he is useless and a miserable human being. what a shame too, because the fcst department is full of wonderful professors. unfortunately for him he just cannot compare. take somebody else."
19029,1223,3.5,0.83,0.00033395250178154187,0.020000000000000004,0.03049916300590287,took steve multiple times during my masters. you get from him as much as you want. if you are on the lazy side don't take him. if you want to be pushed and are open to new ideas he's your guy.
17678,624,1.5,0.82,0.0009888485474848498,0.020000000000000004,0.030435924417233303,the worst lectures to be present for. so monotone and boring. asks if there are any questions and then acts like you are inconveniencing him when you actually do have one. i would never recommend his courses to anyone.
18973,810,4.0,0.6,0.0027348657518976296,0.03125,0.03031842583790113,this was the easiest class ever! she is the sweetest and she is soooooo nice.
4739,818,2.5,0.82,0.00068474831742618,0.020000000000000004,0.03021011735152355,"if you're liked, you will receive help. if not, drop and find a new class. she was very nice to me her best quality, but she cannot bake. unfamiliar with products for a former bakery owner. the same products are repeated throughout the semester. rehash."
7672,731,2.0,0.82,0.0005620009846721701,0.020000000000000004,0.030118972352956686,good teacher. but i can't say he is a good marker
18674,168,5.0,0.61,0.00055736724337119,0.03125,0.030042120706640068,"wonderful professor. he expects you to work hard, and he works even harder trying to you to see the value in that. he's a harvard experience in a community college. take his classes!"
14916,934,2.5,0.82,0.0004450463356437,0.020000000000000004,0.030032128662923506,"well, she is alright, but she mutters and dosent know what she is talking about unless she has her notes, otherwise its almost impossible to take notes, she also jumps from topic to topic, not my fav prf by any means"
11251,1323,4.0,0.6,0.00201658100112162,0.03125,0.0299845972525903,snider is very caring and uses humor to keep your attention. he wants to help you but you need to ask! his tests are hard but as long as you study you will do fine
17149,567,2.0,0.67,0.01438333649396721,0.020000000000000004,0.029824835205675977,"you have to attend class to understand what she makes you read. she lives, breathes and bleeds russia. shes a great person and i like her as a person, but as a professor no thank you."
1882,820,1.0,0.8,0.001644239875217961,0.020000000000000004,0.02979819239433432,the professor did not explain the materials properly. her quizzes were based on a book full of errors and she did not assist anyone in finding the answers. how she can teach at this school and take me money is ludicrous.
